Id;Name;Revision;Usage;PrimaryPartId;Id;Name;ComplectationId;Id;Name;Date;Engine;Body;Grade;ATM;GearShiftType;Cab;TransmissionModel;LoadingCapacity;RearTire;Destination;FuelInduction;BuildingCondition;DoorsCount;Transmission;CarModelId;Id;Model;Code;ProductionYear;Type;MarketId;Id;Name;BrandId;Id;Name
401;БЛОК ЦИЛИНДРОВ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
402;КРЫШКА ГАЗОРАСПРЕДЕЛИТЕЛЬНОГО МЕХАНИЗМА & ЗАДНЯЯ ТОРЦЕВАЯ ПЛАСТИНА;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
403;МОНТАЖ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
404;ВЕНТИЛЯЦИОННЫЙ ШЛАНГ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
405;КОЛЕНВАЛ & ПОРШНИ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
406;РАСПРЕДВАЛ & КЛАПАНА;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
407;МАСЛЯНЫЙ НАСОС ДВИГАТЕЛЯ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
408;МАСЛЯНЫЙ ФИЛЬТР;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
409;ОХЛАДИТЕЛЬ МОТОРНОГО МАСЛА;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
410;ВОДЯНОЙ НАСОС;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
411;РАДИАТОР & ВЫХОД ВОДЫ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
412;КЛИНОВОЙ РЕМЕНЬ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
413;КОЛЛЕКТОР;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
414;ТРУБА ВЫХЛОПНОГО ГАЗА;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
415;ВОЗДУХООЧИСТИТЕЛЬ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
416;VACUUM PIPING;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
417;CAUTION PLATE & NAME PLATE (ДВИГАТЕЛЬ);NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
418;КАТУШКА ЗАЖИГАНИЯ & СВЕЧА ЗАЖИГАНИЯ;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
419;ГЕНЕРАТОР;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
420;СТАРТЕР;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
421;ВАКУУМНЫЙ НАСОС;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
422;ФОРСУНКА;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
423;INJECTION PUMP ASSEMBLY;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
424;INJECTION PUMP BODY;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
425;ТОПЛИВНЫЙ ФИЛЬТР;NULL;NULL;13;13;Принадлежности/Двигатель/Топливная система;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
426;ВИЛКА ВЫКЛЮЧЕНИЯ СЦЕПЛЕНИЯ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
427;ПЕДАЛЬ & FLEXIBLE HOSE;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
428;ГЛАВНЫЙ ЦИЛИНДР СЦЕПЛЕНИЯ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
429;РАБОЧИЙ ЦИЛИНДР ГИДРОПРИВОДА СЦЕПЛЕНИЯ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
430;TRANSAXLE OR TRANSMISSION ASSY & НАБОР ПРОКЛАДОК (MTM);NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
431;КОРПУС СЦЕПЛЕНИЯ & КОРПУС ТРАНСМИССИИ (MTM);NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
432;EXTENSION HOUSING (MTM);NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
433;ВЕДОМАЯ ШЕСТЕРНЯ ПРИВОДА СПИДОМЕТРА (MTM);NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
434;ШЕСТЕРНЯ КОРОБКИ ПЕРЕДАЧ (MTM);NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
435;GEAR SHIFT FORK & LEVER SHAFT (MTM);NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
436;РЫЧАГ ПЕРЕКЛЮЧЕНИЯ ПЕРЕДАЧ & ФИКСАТОР;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
437;FRONT DRIVE CLUTCH & ШЕСТЕРНЯ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
438;ПЕРЕДАТОЧ. ВАЛ & КАРДАННЫЙ ШАРНИР С КРЕСТОВИНОЙ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
439;ЛЕБЕДКА ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
440;КАРТЕР ЗАДНЕЙ ОСИ & ДИФФЕРЕНЦИАЛ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
441;ВАЛ ПРИВОДА ЗАДНИХ КОЛЕС & СТУПИЦА ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
442;ДИСКОВОЕ КОЛЕСО & WHEEL CAP;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
443;СТУПИЦА ПЕРЕДНЕГО КОЛЕСА;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
444;РУЛЕВАЯ КОЛОНКА И ВАЛ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
445;ЛОПАСТНОЙ НАСОС & БАК (РУЛЕВОЙ МЕХАНИЗМ С УСИЛИТЕЛЕМ);NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
446;POWER STEERING TUBE;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
447;РУЛЕВОЕ КОЛЕСО;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
448;FRONT STEERING GEAR & РЫЧАГ НЕЗАВИСИМОЙ ПОДВЕСКИ КОЛЕСА;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
449;СТОЯНОЧНАЯ ТОРМОЗНАЯ СИСТЕМА & ТРОСОВЫЙ ПРИВОД;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
450;ПЕДАЛЬ ТОРМОЗА & СКОБА;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
451;ЦЕЛИНДЕР РУЧНОГО ТОРМОЗА;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
452;УСИЛИТЕЛЬ ТОРМОЗНОЙ СИСТЕМЫ & VACUUM TUBE;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
453;FRONT DISC BRAKE CALIPER & ЗАЩИТА ОТ ПЫЛИ;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
454;REAR DRUM BRAKE WHEEL CYLINDER & BACKING PLATE;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
455;ТОРМОЗНОЙ ТРУБОПРОВОД & КЛЕММА;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
456;FRONT AXLE ARM & ПОВОРОТНЫЙ КУЛАК;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
457;ПЕРЕДЖНЯЯ ПРУЖИНА & АМОРТИЗАТОР;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
458;ЗАДНЯЯ ПРУЖИНА & АМОРТИЗАТОР;NULL;NULL;14;14;Трансмиссия/Подвеска;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
459;РАМА;NULL;NULL;15;15;Кузов;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
460;SUSPENSION CROSSMEMBER & ПОДКЛАДКА;NULL;NULL;15;15;Кузов;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
461;ДЕРЖАТЕЛЬ ЗАПАСНОГО КОЛЕСА;NULL;NULL;15;15;Кузов;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
462;ОПОРА КАБИНЫ & КРЕПЛЕНИЕ КАБИНЫ;NULL;NULL;15;15;Кузов;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
463;ПЕРЕДНИЙ БАМПЕР & BUMPER STAY;NULL;NULL;15;15;Кузов;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
464;РЕШЕТКА РАДИАТОРА;NULL;NULL;15;15;Кузов;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
465;КОЗЫРЕК & КРЫЛО ПЕРЕДНЕЕ;NULL;NULL;15;15;Кузов;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
466;ЗАПОРНЫЙ МЕХАНИЗМ КАПОТА & ШАРНИР;NULL;NULL;15;15;Кузов;4;4;NULL;08.1984 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
